,Data.ID,Location,Level,Nation.code,State.code,County.code,Crop,Qualifier,Crop.name.in.original.data,Plant.start,Plant.start.date,Plant.end,Plant.end.date,Plant.median,Plant.range,Harvest.start,Harvest.start.date,Harvest.end,Harvest.end.date,Harvest.median,Harvest.range,Source,Notes,X,full.crop.name,location.code,tot.days,lat.avg,lon.avg,harvested.area,tmin.day.avg,temp.average,precip.average,temp.min,precip.min,temp.max,precip.max,temp.min.month,precip.min.month,temp.max.month,precip.max.month,temp.at.planting,precip.at.planting,sunfrac.at.planting,daylength.at.planting,dsw.at.planting,precip.over.pet.min,precip.over.pet.min.day,precip.over.pet.max,precip.over.pet.max.day,precip.over.pet.at.planting,apr.to.sept.temp.anomaly,apr.to.sept.precip.frac,gdd.base.0.between.plant.and.harvest,gdd.base.4.between.plant.and.harvest,gdd.base.5.between.plant.and.harvest,gdd.base.8.between.plant.and.harvest,gdd.base.10.between.plant.and.harvest,gdd.base.0,gdd.base.4,gdd.base.5,gdd.base.8,gdd.base.10,gdd.base.0.from.plant.until.cold,gdd.base.4.from.plant.until.cold,gdd.base.5.from.plant.until.cold,gdd.base.8.from.plant.until.cold,gdd.base.10.from.plant.until.cold,ndays.growing.season.below.0,ndays.growing.season.below.5,ndays.growing.season.below.10,ndays.growing.season.below.12,ndays.growing.season.below.15,ndays.growing.season.below.17,ndays.below.0,ndays.below.5,ndays.below.10,ndays.below.12,ndays.below.15,ndays.below.17,LGP,LGP.T,LGP.P,LGP.tmin5.tmax100,LGP.T.tmin5.tmax100,LGP.P.tmin5.tmax100,temp.growing.season,precip.growing.season,ndays.since.snowfrac_0.5,ndays.since.snowfrac_0.1,ndays.since.snowfrac_0.05,ndays.since.snowfrac_0,climate.category,misclassified,climate.category.string
1149,1423,Maharashtra,C,75,1710,-1,Pulses,Gram,Gram,274,10/1,322,11/18,298,49,1,1/1,56,2/25,28.5,56,imdagrimet,,NA,Pulses.Gram,-1,95.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1150,1424,Maharashtra,C,75,1710,-1,Pulses,Gram,Gram,281,10/8,336,12/2,308.5,56,15,1/15,77,3/18,46,63,imdagrimet,,NA,Pulses.Gram,-1,102.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1151,1425,Maharashtra,C,75,1710,-1,Rice,,Paddy (Kharif),134,5/14,175,6/24,154.5,42,281,10/8,329,11/25,305,49,imdagrimet,,NA,Rice,-1,150.5,18.19819742,73.36222298,4207.531962,6.60710528,26.61725272,278.0405403,23.48496558,0.2067728635,29.91992273,1290.587187,1,1,5,7,28.86661296,396.4904801,0.5444891606,13.96625863,239.9686823,0.001499249634,16,10.57259448,197,2.293996483,1.13606588,1.906934328,4076.074562,3472.074562,3321.074562,2868.074562,2566.074562,9717.665703,8257.665703,7892.665703,6797.665703,6067.665703,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,163,365,163,163,365,163,26.99387127,637.2102932,365,365,365,365,3,FALSE,3
1152,1426,Maharashtra,C,75,1710,-1,Rice,,Paddy (Kharif),169,6/18,210,7/29,189.5,42,302,10/29,336,12/2,319,35,imdagrimet,,NA,Rice,-1,129.5,20.55755387,79.83696948,6503.706485,4.090604059,27.21887884,115.2694104,20.5317295,7.555743884,35.03437272,417.5136864,12,11,5,7,28.90811219,361.7425621,0.3318581937,14.13156307,192.2913716,0.05641656586,135,3.156211847,197,2.58007599,3.182619373,1.830506741,3486.348495,2966.348495,2836.348495,2446.348495,2186.348495,9672.646977,8212.646977,7847.646977,6752.646977,6022.646977,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,133,365,133,133,365,133,26.81806535,237.3504191,365,365,365,365,3,FALSE,3
1153,1427,Maharashtra,C,75,1710,-1,Other,Safflower,Safflower,253,9/10,280,10/7,266.5,28,358,12/24,42,2/11,17.5,50,imdagrimet,,NA,Other.Safflower,-1,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1154,1428,Maharashtra,C,75,1710,-1,Other,Safflower,Safflower,253,9/10,280,10/7,266.5,28,358,12/24,56,2/25,24.5,64,imdagrimet,,NA,Other.Safflower,-1,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1155,1429,Maharashtra,C,75,1710,-1,Millet,,Bajra (Kharif),148,5/28,210,7/29,179,63,246,9/3,287,10/14,266.5,42,imdagrimet,,NA,Millet,-1,87.5,19.98109746,74.78767351,9638.44278,2.342842597,25.83916916,58.02117062,21.0480054,1.829202386,31.58748402,164.3891907,1,2,5,7,27.80740897,135.7049845,0.3798102219,14.14877645,203.4328346,0.01175163521,45,1.330345967,197,0.9324337552,2.228270229,1.721298226,2289.426649,1937.426649,1849.426649,1585.426649,1409.426649,9387.926439,7927.926439,7562.926439,6467.926439,5737.926439,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,123,365,123,123,365,123,26.01621192,150.3926291,365,365,365,365,3,FALSE,3
1156,1430,Maharashtra,C,75,1710,-1,Millet,,Bajra (Kharif),162,6/11,217,8/5,189.5,56,260,9/17,294,10/21,277,35,imdagrimet,,NA,Millet,-1,87.5,17.88093104,74.50581809,3209.19371,4.525063703,25.25451566,79.28937733,21.53702057,0.6456373752,29.85771478,273.0088044,12,1,5,7,25.58831881,240.8143977,0.3023691356,13.94494993,182.8961941,0.004888764187,16,2.243798563,197,1.892647821,1.583756234,1.715397887,2194.657415,1842.657415,1754.657415,1490.657415,1314.657415,9218.716456,7758.716456,7393.716456,6298.716456,5568.716456,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,143,365,143,143,365,143,24.93928881,193.1544226,365,365,365,365,3,FALSE,3
1157,1431,Maharashtra,C,75,1710,-1,Pulses,Tur.and.Arhar,Tur/Arhar (Kharif),155,6/4,203,7/22,179,49,337,12/3,21,1/21,361.5,50,imdagrimet,,NA,Pulses.Tur.and.Arhar,-1,182.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1158,1432,Maharashtra,C,75,1710,-1,Pulses,Tur.and.Arhar,Tur/Arhar (Kharif),148,5/28,182,7/1,165,35,309,11/5,28,1/28,351,85,imdagrimet,,NA,Pulses.Tur.and.Arhar,-1,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1159,1433,Maharashtra,C,75,1710,-1,Sunflower,,Sunflower (Kharif),169,6/18,210,7/29,189.5,42,281,10/8,322,11/18,301.5,42,imdagrimet,,NA,Sunflower,-1,112,18.03147598,75.41463567,1150.281509,6.618789229,26.69241639,49.11541683,22.33107528,1.335578086,31.93728661,165.6531084,12,1,5,9,27.06703198,85.92585146,0.3138785654,13.95520235,185.6951968,0.009875669532,16,1.159196478,258,0.6508357242,1.786934812,1.583794842,2940.240728,2492.240728,2380.240728,2044.240728,1820.240728,9660.747506,8200.747506,7835.747506,6740.747506,6010.747506,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,125,365,125,125,365,125,26.25214936,104.2084011,365,365,365,365,3,FALSE,3
1160,1434,Maharashtra,C,75,1710,-1,Soybeans,,Soyabean (Kharif),162,6/11,196,7/15,179,35,288,10/15,329,11/25,308.5,42,imdagrimet,,NA,Soybeans,-1,129.5,20.4517492,77.90786091,4176.733003,3.230720664,26.73351216,97.99390629,20.9739826,9.404757455,33.92008052,350.1496652,12,2,5,7,29.3308508,250.1421847,0.3800113844,14.18364348,203.9851137,0.06065863734,45,2.727706964,197,1.677604892,2.753216319,1.793206084,3467.685871,2947.685871,2817.685871,2427.685871,2167.685871,9583.616621,8123.616621,7758.616621,6663.616621,5933.616621,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,133,365,133,133,365,133,26.6745067,211.9778353,365,365,365,365,3,FALSE,3
1161,1435,Maharashtra,C,75,1710,-1,Sugarcane,,Sugarcane,176,6/25,280,10/7,228,105,155,6/4,238,8/26,196.5,84,imdagrimet,,NA,Sugarcane,-1,333.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1162,1436,Orissa,C,75,1705,16017,Rice,,Paddy (Kharif),169,6/18,196,7/15,182.5,28,302,10/29,350,12/16,326,49,imdagrimet,,NA,Rice,16017,143.5,20.48084038,86.1686117,5852.662122,10.67707086,27.22367207,125.2759047,21.68609951,5.056664469,31.36701117,323.5652909,12,12,5,8,29.4776869,261.6283404,0.2966868609,14.17138916,184.4027971,0.04658267543,350,2.475547852,197,1.925852914,2.428317879,1.608802904,4001.697618,3425.697618,3281.697618,2849.697618,2561.697618,9879.470591,8419.470591,8054.470591,6959.470591,6229.470591,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,173,365,173,173,365,173,27.78956679,232.2833566,365,365,365,365,3,FALSE,3
1163,1437,Orissa,C,75,1705,-1,Rice,,Paddy (Kharif),162,6/11,203,7/22,182.5,42,260,9/17,308,11/4,284,49,imdagrimet,,NA,Rice,-1,101.5,19.91508727,83.45579907,10139.4782,6.111218645,25.71626072,111.8760473,19.90688953,4.70024306,31.50062775,347.1845519,12,12,5,7,28.03559039,278.3724973,0.3346343198,14.12990676,192.6979381,0.04360756947,350,2.721385167,197,2.00646613,2.729978063,1.75206482,2710.899665,2302.899665,2200.899665,1894.899665,1690.899665,9350.441586,7890.441586,7525.441586,6430.441586,5700.441586,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,154,365,154,154,365,154,26.57744769,271.0274117,365,365,365,365,3,FALSE,3
1164,1438,Orissa,C,75,1705,16019,Rice,,Paddy (Kharif),141,5/21,189,7/8,165,49,288,10/15,350,12/16,319,63,imdagrimet,,NA,Rice,16019,154,19.45584022,84.57844051,3110.092079,8.753285825,25.92154096,100.2569965,21.03321061,5.265800007,29.59088907,236.1816482,12,12,5,7,29.13229609,150.8150679,0.3863417862,14.11016502,204.7167892,0.0476292711,350,1.840600661,197,1.010823561,2.273667144,1.488996893,4166.414687,3550.414687,3396.414687,2934.414687,2626.414687,9464.400123,8004.400123,7639.400123,6544.400123,5814.400123,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,169,365,169,169,365,169,27.05464083,194.4977776,365,365,365,365,3,FALSE,3
1165,1439,Orissa,C,75,1705,16027,Rice,,Paddy (Kharif),148,5/28,189,7/8,168.5,42,274,10/1,301,10/28,287.5,28,imdagrimet,,NA,Rice,16027,119,22.06575449,84.38032001,2250.693753,6.613285471,26.00224578,117.7508199,18.90648422,3.491066009,33.08316459,398.5046793,1,12,5,8,31.08309283,229.1497973,0.3744460631,14.31514864,204.6441547,0.0354513785,349,3.045032126,227,1.495964304,3.652085426,1.799411882,3302.105168,2826.105168,2707.105168,2350.105168,2112.105168,9357.936651,7897.936651,7532.936651,6437.936651,5707.936651,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,142,365,142,142,365,142,27.79119663,290.1144471,365,365,365,365,3,FALSE,3
1166,1440,Orissa,C,75,1705,-1,Rice,,Paddy (Kharif),155,6/4,210,7/29,182.5,56,309,11/5,357,12/23,333,49,imdagrimet,,NA,Rice,-1,150.5,20.88443646,83.49597497,9114.568782,6.327935243,26.22668823,115.5862204,19.78146005,3.758165642,32.92346265,393.8059982,12,12,5,7,28.98190316,307.5879329,0.3328890167,14.20126712,193.2478724,0.03580843644,349,3.064414786,197,2.181111335,3.162270906,1.816707547,3951.763201,3347.763201,3196.763201,2743.763201,2441.763201,9457.025575,7997.025575,7632.025575,6537.025575,5807.025575,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,140,365,140,140,365,140,26.17061722,210.9658163,365,365,365,365,3,FALSE,3
1167,1441,Orissa,C,75,1705,16021,Rice,,Paddy (Kharif),141,5/21,175,6/24,158,35,260,9/17,315,11/11,287.5,56,imdagrimet,,NA,Rice,16021,129.5,21.45703608,85.7298596,2061.381201,5.703396964,25.53931153,114.6063676,19.15788488,4.485705113,31.21504455,320.8185003,12,12,5,8,30.19165933,171.0060394,0.410866992,14.22284036,212.5643011,0.04569441352,350,2.527217189,227,1.089295152,3.083925137,1.696599956,3550.283504,3030.283504,2900.283504,2510.283504,2250.283504,9291.519875,7831.519875,7466.519875,6371.519875,5641.519875,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,165,365,165,165,365,165,27.31297131,247.793334,365,365,365,365,3,FALSE,3
1168,1442,Orissa,C,75,1705,16025,Rice,,Paddy (Kharif),141,5/21,175,6/24,158,35,316,11/12,343,12/9,329.5,28,imdagrimet,,NA,Rice,16025,171.5,19.9818483,85.51438459,4903.516175,11.10970237,26.77940201,112.0551313,21.64532089,4.953206416,30.50575467,295.0872476,1,12,5,7,30.08987422,138.6179446,0.4228467779,14.11507534,213.8347887,0.04476606776,350,2.303724671,197,0.8795483415,2.284341434,1.568727603,4765.320553,4077.320553,3905.320553,3389.320553,3045.320553,9766.961214,8306.961214,7941.961214,6846.961214,6116.961214,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,169,365,169,169,365,169,27.70662139,205.7444641,365,365,365,365,3,FALSE,3
1169,1443,Orissa,C,75,1705,16016,Rice,,Paddy (Kharif),155,6/4,196,7/15,175.5,42,302,10/29,350,12/16,326,49,imdagrimet,,NA,Rice,16016,150.5,21.178946,86.72474233,4534.137847,7.262288693,26.89216817,133.5360733,20.91680025,5.477988171,31.17260521,346.1442814,12,12,5,8,29.8760142,241.7309308,0.3052438785,14.24718599,187.3381124,0.05330763791,350,2.663099535,227,1.743250529,2.712199712,1.619994069,4195.855006,3591.855006,3440.855006,2987.855006,2685.855006,9771.51765,8311.51765,7946.51765,6851.51765,6121.51765,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,178,365,178,178,365,178,27.78711925,244.0403045,365,365,365,365,3,FALSE,3
1170,1444,Orissa,C,75,1705,16017,Rice,2,Paddy (Rabi),330,11/26,357,12/23,343.5,28,85,3/26,119,4/29,102,35,imdagrimet,,NA,Rice.2,16017,123.5,20.48084038,86.1686117,5852.662122,10.67707086,27.22367207,125.2759047,21.68609951,5.056664469,31.36701117,323.5652909,12,12,5,8,22.29213654,11.75212341,0.7123147409,11.72065659,182.2610407,0.04658267543,350,2.475547852,197,0.1050298732,2.428317879,1.608802904,3086.433355,2590.433355,2466.433355,2094.433355,1846.433355,9879.470591,8419.470591,8054.470591,6959.470591,6229.470591,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,173,365,173,173,365,173,24.89476319,21.29115344,365,365,365,365,3,TRUE,3X
1171,1445,Orissa,C,75,1705,16018,Groundnuts,,Groundnut (Rabi),295,10/22,329,11/25,312,35,29,1/29,63,3/4,46,35,imdagrimet,,NA,Groundnuts,16018,99,20.86325374,85.15719179,82.76813736,8.734021057,26.58660128,115.4759138,20.39405441,3.266360398,32.3185451,333.2310075,12,12,5,8,24.09743168,35.20101285,0.6403855476,12.02110166,190.0632084,0.03159297035,350,2.566785114,197,0.286478547,2.927032478,1.708857491,2141.620689,1745.620689,1646.620689,1349.620689,1151.620689,9601.473167,8141.473167,7776.473167,6681.473167,5951.473167,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,160,365,160,160,365,160,21.63253221,13.49971417,365,365,365,365,3,TRUE,3X
1172,1446,Orissa,C,75,1705,16026,Groundnuts,,Groundnut (Rabi),337,12/3,7,1/7,354.5,36,99,4/9,126,5/6,112.5,28,imdagrimet,,NA,Groundnuts,16026,123,21.32440199,83.84138369,171.0181005,6.881959074,26.3714297,120.56705,19.69864076,3.714050239,33.29534703,414.1146926,12,12,5,7,19.70679166,4.733036545,0.730075491,11.64207608,179.6915649,0.03568493889,349,3.224021882,197,0.04540978022,3.350616933,1.820977704,2970.452585,2478.452585,2355.452585,1986.452585,1740.452585,9482.237995,8022.237995,7657.237995,6562.237995,5832.237995,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,140,365,140,140,365,140,24.25929102,18.04224573,365,365,365,365,3,TRUE,3X
1173,1447,Orissa,C,75,1705,16019,Groundnuts,2,Groundnut (Kharif),148,5/28,175,6/24,161.5,28,253,9/10,294,10/21,273.5,42,imdagrimet,,NA,Groundnuts.2,16019,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1174,1448,Orissa,C,75,1705,16022,Other,Mustard,Mustard,302,10/29,336,12/2,319,35,8,1/8,42,2/11,25,35,imdagrimet,,NA,Other.Mustard,16022,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1175,1449,Orissa,C,75,1705,16016,Other,Mustard,Mustard,281,10/8,322,11/18,301.5,42,351,12/17,21,1/21,3.5,36,imdagrimet,,NA,Other.Mustard,16016,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1176,1450,Orissa,C,75,1705,16024,Other,Mustard,Mustard,253,9/10,287,10/14,270,35,351,12/17,14,1/14,365,29,imdagrimet,,NA,Other.Mustard,16024,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1177,1451,Orissa,C,75,1705,16024,Maize,,Maize (Kharif),155,6/4,196,7/15,175.5,42,253,9/10,287,10/14,270,35,imdagrimet,,NA,Maize,16024,94.5,20.16907047,84.07118632,156.4200795,6.027083754,24.73749906,107.647196,19.11852581,4.91627494,30.04573465,320.0481976,12,12,5,7,27.77178142,236.1111158,0.3477555328,14.17123468,196.2784652,0.0469470484,350,2.572887151,197,1.678734332,2.695269081,1.704829369,2475.301134,2095.301134,2000.301134,1715.301134,1525.301134,9032.16894,7572.16894,7207.16894,6112.16894,5382.16894,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,158,365,158,158,365,158,26.05580141,270.0246715,365,365,365,365,3,FALSE,3
1178,1452,Orissa,C,75,1705,16021,Maize,,Maize (Kharif),155,6/4,182,7/1,168.5,28,232,8/20,259,9/16,245.5,28,imdagrimet,,NA,Maize,16021,77,21.45703608,85.72985959,235.0452205,5.703396965,25.53931153,114.6063676,19.15788488,4.485705112,31.21504455,320.8185002,12,12,5,8,29.61034758,210.6964217,0.3415361231,14.2683394,196.2932494,0.04569441352,350,2.527217188,227,1.458948462,3.083925137,1.696599956,2114.061186,1806.061186,1729.061186,1498.061186,1344.061186,9291.519875,7831.519875,7466.519875,6371.519875,5641.519875,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,165,365,165,165,365,165,27.45534008,279.8153951,365,365,365,365,3,FALSE,3
1179,1453,Orissa,C,75,1705,16020,Pulses,,Mung,267,9/24,315,11/11,291,49,351,12/17,21,1/21,3.5,36,imdagrimet,"WJS: According to http://en.wikipedia.org/wiki/Pulse_(legume) (10-24-08), mung is a pulse",NA,Pulses,16020,77.5,20.01922569,82.81671417,849.1520511,5.238424005,25.94204802,105.7912091,19.94432767,3.844920445,32.19213633,353.8680947,12,12,5,7,25.52076933,61.30749399,0.6344645557,12.38698129,211.3298762,0.03557374991,350,2.752055512,197,0.4316476545,2.791880502,1.807134705,1714.984281,1402.984281,1324.984281,1090.984281,934.9842815,9401.254106,7941.254106,7576.254106,6481.254106,5751.254106,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,141,365,141,141,365,141,21.98697797,17.03416137,365,365,365,365,3,TRUE,3X
1180,1454,Orissa,C,75,1705,16016,Pulses,,Mung,281,10/8,322,11/18,301.5,42,8,1/8,49,2/18,28.5,42,imdagrimet,"WJS: According to http://en.wikipedia.org/wiki/Pulse_(legume) (10-24-08), mung is a pulse",NA,Pulses,16016,92,21.17812986,86.7238892,306.7544482,7.263581836,26.8922186,133.5335094,20.91695087,5.478048727,31.17281525,346.1077248,12,12,5,8,26.08017019,121.3347641,0.5928000648,12.1769382,190.651084,0.05330437329,350,2.662758871,227,0.9444891997,2.712141887,1.619918174,2057.818392,1689.818392,1597.818392,1321.818392,1137.818392,9771.525658,8311.525658,7946.525658,6851.525658,6121.525658,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,178,365,178,178,365,178,22.36759122,26.95089517,365,365,365,365,3,TRUE,3X
1181,1455,Orissa,C,75,1705,16027,Pulses,,Mung,218,8/6,245,9/2,231.5,28,288,10/15,322,11/18,305,35,imdagrimet,"WJS: According to http://en.wikipedia.org/wiki/Pulse_(legume) (10-24-08), mung is a pulse",NA,Pulses,16027,73.5,22.06575449,84.38032001,316.1731905,6.613285477,26.00224578,117.75082,18.90648422,3.491066011,33.08316459,398.5046794,1,12,5,8,27.42141819,376.0824285,0.3268191542,13.58310207,184.1873071,0.03545137852,349,3.045032126,227,2.858926765,3.652085426,1.799411882,1965.503306,1669.503306,1595.503306,1373.503306,1225.503306,9357.936651,7897.936651,7532.936651,6437.936651,5707.936651,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,142,365,142,142,365,142,26.56085548,178.7192767,365,365,365,365,3,FALSE,3
1182,1456,Orissa,C,75,1705,16019,Millet,,Ragi (Kharif),148,5/28,168,6/17,158,21,239,8/27,273,9/30,256,35,imdagrimet,,NA,Millet,16019,98,19.45584022,84.57844051,777.6953502,8.75328582,25.92154096,100.2569965,21.0332106,5.26580001,29.59088907,236.1816482,12,12,5,7,29.24111476,125.5454514,0.4405384518,14.07739996,217.3743037,0.04762927113,350,1.840600661,197,0.7935277862,2.273667144,1.488996893,2727.122934,2335.122934,2237.122934,1943.122934,1747.122934,9464.400122,8004.400122,7639.400122,6544.400122,5814.400122,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,169,365,169,169,365,169,27.82778504,211.0593555,365,365,365,365,3,FALSE,3
1183,1457,Rajasthan,C,75,1660,-1,Millet,,Bajra (Kharif),169,6/18,203,7/22,186,35,253,9/10,294,10/21,273.5,42,imdagrimet,"WJS: Jodhpur given here and in obs #188 - removed from both and moved to a new row (obs #183.5); added Jhunjhunu, Pali, Barmer from obs. 184 to this obs., since they were given under a single obs. in original data (George split them into two obs.)",NA,Millet,-1,87.5,26.11558725,72.66846362,23874.32362,0.1598345028,26.01611241,28.71520361,16.20468772,1.703903875,33.3021176,121.667006,1,12,6,7,31.59760816,90.56116107,0.5188268766,14.58684049,241.6999418,0.01145403388,105,0.7204276017,197,0.5014710322,4.82939347,1.882208396,2586.370844,2234.370844,2146.370844,1882.370844,1706.370844,9297.818179,7837.818179,7472.818179,6377.818179,5647.818179,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,26,55,365,55,55,365,55,29.58503792,88.36234078,365,365,365,365,3,FALSE,3
1184,1458,Rajasthan,C,75,1660,16062,Millet,,Bajra (Kharif),176,6/25,200,7/19,188,25,257,9/14,294,10/21,275.5,38,imdagrimet,,NA,Millet,16062,87.5,26.64264392,72.83875217,3705.86006,-1.629102159,26.29037766,27.78846531,16.02915967,1.845783227,33.94454926,111.1659225,1,12,6,7,32.15311664,89.08476893,0.5115799072,14.61202404,240.1038581,0.01972593758,105,0.6531641309,227,0.4930140608,5.1263424,1.87040058,2616.15557,2264.15557,2176.15557,1912.15557,1736.15557,9331.827843,7871.827843,7506.827843,6411.827843,5681.827843,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,32,50,365,50,50,365,50,30.14457526,81.50347568,365,365,365,365,1,FALSE,1
